사업자등록번호,순번,데이터수집일자,기업코드,경영진명,직위코드,직위명칭,담당업무명,등기상태,등기상태명,경영진영문명,우편번호,주소,상세주소,학력명세,주요경력사항,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1108101047,17,20220222,1138965,이**,91,고문,자문,2,비등기,Lee Sang Ho,,,,경북대학교,KPX케미칼주 부설연구소장,I,20221114,,
1108101047,18,20220222,1138965,김**,999,기타,,,,,,,,,KPX케미칼주 영업그룹장,I,20221114,,
1108101047,19,20220222,1138965,박**,999,기타,,,,,,,,,KPXNC 총경리 현,I,20221114,,
1108101047,20,20220222,1138965,홍**,999,기타,,,,,,,,,삼성전자주 메모리사업부 기술팀장,I,20221114,,
2218101048,1,20210923,4037666,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
4188101049,1,20210923,4093850,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Byung Kwan",,,,,주세이브에너지 대표이사,I,20221114,,
3108101050,1,20210923,2224562,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Dong Baek",,,,,주덕산정보통신 구 덕산정보통신 대표이사,I,20221114,,
3108101050,2,20210923,2224562,김**,71,이사,사내이사 (관리),,,,,,,,,I,20221114,,
3108101050,3,20210923,2224562,김**,71,이사,감사 (사무),,,,,,,,,I,20221114,,
3108101050,4,20210923,2224562,신**,71,이사,사내이사 (사무),,,,,,,,,I,20221114,,
3908701051,1,,,,,,,,,,,,,,,I,20221114,,
1308601052,1,20210902,4149966,손**,30,대표이사사장,,,,,,,,,,I,20221114,,
4788601053,1,,,,,,,,,,,,,,,I,20221114,,
8148101054,1,20210923,9211882,방**,30,대표이사사장,,,,,,,,,,I,20221114,,
1188101055,1,,,,,,,,,,,,,,,I,20221114,,
2618101056,1,20210923,5850503,임**,30,대표이사사장,,,,,,,,,,I,20221114,,
3148101057,1,20211006,1162966,강**,30,대표이사사장,,,,,,,,,,I,20221114,,
3148101057,2,20211006,1162966,강**,71,이사,경영지원,1,등기,Gang Seon Guk,,,,연세대학교,글로벌벤처캐피탈,I,20221114,,
4028101058,1,,,,,,,,,,,,,,,I,20221114,,
8548701059,1,20220126,6635414,윤**,30,대표이사사장,,,,,,,,서울대학교 경영대학원 재무관리전공1996,1996.072001.02주현대상선2001.072003.02주야호커뮤니케,I,20221114,,
8548701059,2,20220126,6635414,민**,31,사장,총괄,1,등기,Min Sang Sik,,,,마산대학,2002.072007.06박장어패럴 창립 대표이사2011.02현재한국의,I,20221114,,
8548701059,3,20220126,6635414,장**,43,부사장,,,,,,,,,1985.021988.06주에스티아글로벌2002.062007.06주박장어,I,20221114,,
8548701059,4,20220126,6635414,공**,71,이사,물류,1,등기,Gong Ra Muk,,,,,2004.042012.01주디에스앤글로벌2013.012018.12주씨앤엠,I,20221114,,
8548701059,5,20220126,6635414,박**,71,이사,,,,,,,,,20082010홍콩상해 조하경 벤처투자2010.112013홍콩 글로메,I,20221114,,
8548701059,6,20220126,6635414,정**,71,이사,,,,,,,,,1999.102002.02주에스티아글로벌2002.062004.12주엔에이,I,20221114,,
8548701059,7,20220126,6635414,신**,76,사외이사,,,,,,,,,2010.02  한국거래소 상장심사부 부서장2013.09  한국거래소,I,20221114,,
8548701059,8,20220126,6635414,김*,81,감사,,,,,,,,,2000.032004.03한국기술거래소 사외이사2000.032005.03다산,I,20221114,,
8548701059,9,20220126,6635414,김**,999,기타,,,,,,,,,2013.32016.9주글로메드코리아2016.10현재주에스엠비나,I,20221114,,
2118801060,1,20220316,4185442,이**,71,이사,,,,,,,,,,I,20221114,,
1198101061,1,,,,,,,,,,,,,,,I,20221114,,
1198601062,1,20211130,4177046,한**,28,대표이사,대표이사 (경영총괄),,,Peter Han,,,,,주나르크테크놀로지 ,I,20221114,,
2228601063,1,20210923,8722693,윤**,30,대표이사사장,,,,,,,,,주작당모의 대표이사,I,20221114,,
1268101064,1,,,,,,,,,,,,,,,I,20221114,,
1308601065,1,20210923,2944166,박**,28,대표이사,대표이사 (경영총괄),,,"Park, Kyu Won",,,,,주오앤씨글로벌 대표이사,I,20221114,,
1058801066,1,20220418,5986892,오**,30,대표이사사장,대표이사 (경영총괄),,,"Oh, Seung Hoon",,,,,유진아이티서비스주 경영총괄,I,20221114,,
1078101067,1,20220418,1804072,박**,30,대표이사사장,,,,,,,,서울대학교 공과대학 건설산업최고전략과정 12기 교육2016,도아기업주 대표이사,I,20221114,,
1078101067,2,20220418,1804072,유**,30,대표이사사장,,,,,,,,서경대학교 경영대학원 박사2010,도아기업주 대표이사,I,20221114,,
1078201068,1,20210923,2476027,정**,28,대표이사,대표이사 (),,,jung il sup,,,,,사한국아이티복지진흥원 ,I,20221114,,
1078201068,2,20210923,2476027,박**,71,이사,부원장 (부원장),,,,,,,,,I,20221114,,
1078201068,3,20210923,2476027,송**,71,이사,이사 (기술총괄),,,,,,,,,I,20221114,,
1078201068,4,20210923,2476027,정**,71,이사,국장 (운영지원국 총괄),,,,,,,,,I,20221114,,
1108601069,1,20210902,4136242,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
2068601070,1,,,,,,,,,,,,,,,I,20221114,,
3018601071,1,20220418,4269214,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
3018601072,1,,,,,,,,,,,,,,,I,20221114,,
3148601073,1,20210923,4049946,정**,30,대표이사사장,,,,,,,,,,I,20221114,,
6058101074,1,,,,,,,,,,,,,,,I,20221114,,
7721801075,1,,,,,,,,,,,,,,,I,20221114,,
8788701076,1,,,,,,,,,,,,,,,I,20221114,,
1068601077,1,20220224,2103625,오**,71,이사,,,,,,,,,,I,20221114,,
1068601078,1,20210923,1843726,이**,30,대표이사사장,대표이사 (경영총괄),,,"Lee, Chung Eun",,,,동양공업전문대,대성아이넷주 대표이사,I,20221114,,
1068601078,2,20210923,1843726,김**,71,이사,이사 (기술),,,,,,,,대신전자통신,I,20221114,,
2298101079,1,,,,,,,,,,,,,,,I,20221114,,
2648101080,1,20210923,4159393,곽**,71,이사,,,,,,,,,,I,20221114,,
2648101080,2,20210923,4159393,김프**,71,이사,,,,,,,,,,I,20221114,,
1348701081,1,,,,,,,,,,,,,,,I,20221114,,
2248101082,1,,,,,,,,,,,,,,,I,20221114,,
2248101083,1,,,,,,,,,,,,,,,I,20221114,,
1052001084,1,,,,,,,,,,,,,,,I,20221114,,
1200401085,1,,,,,,,,,,,,,,,I,20221114,,
2138601086,1,20220316,1249031,이**,28,대표이사,대표이사 (경영총괄),,,Victor Lee,,,,성균관대학교,네오시스템즈주 대표이사,I,20221114,,
2138601086,2,20220316,1249031,김**,71,이사,부장 (영업&마케팅),,,,,,,,,I,20221114,,
2138601086,3,20220316,1249031,이**,71,이사,부장 (개발),,,,,,,,,I,20221114,,
3428801087,1,20210923,8665164,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
2068101088,1,,,,,,,,,,,,,,,I,20221114,,
1238601089,1,20210923,3666645,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
5048101090,1,20220324,3003348,김**,30,대표이사사장,대표이사 (영업),,,"Kim, Young Sun",,,,,주에이원시스템 대표이사,I,20221114,,
6098101091,1,20210923,1747642,서**,30,대표이사사장,대표이사 (경영총괄),,,"Seo, Chang Ok",,,,창원대학교 석사,주인포스텍 이사경영실권자,I,20221114,,
6098101091,2,20210923,1747642,정**,71,이사,사내이사 (재무관리),,,"Jeong, Mi Young",,,,동아대학교,주인포스텍 대표이사,I,20221114,,
8118601092,1,20220519,8592087,김**,30,대표이사사장,,,,KIM DO HYUNG,,,,,주아이티로 대표이사,I,20221114,,
2128101093,1,20220316,1110943,신**,30,대표이사사장,,,,,,,,,주라온즈 대표이사,I,20221114,,
2018601094,1,20210902,4135745,서**,30,대표이사사장,,,,,,,,,,I,20221114,,
2018601094,2,20210902,4135745,오**,30,대표이사사장,,,,,,,,,,I,20221114,,
8598701095,1,20211228,8891300,허**,71,이사,,,,,,,,,,I,20221114,,
1198601096,1,20210923,4117811,김**,30,대표이사사장,대표이사 (대표이사),,,"Kim, Min Soo",,,,,지티에스솔루션즈주 대표이사,I,20221114,,
1198601096,2,20210923,4117811,안**,71,이사,감사 (-),,,,,,,,,I,20221114,,
1198601096,3,20210923,4117811,이**,71,이사,부장 (기술영업),,,,,,,,,I,20221114,,
1198601096,4,20210923,4117811,홍**,71,이사,관리이사 (관리),,,,,,,,,I,20221114,,
1138601097,1,20210902,4209177,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1308601098,1,20210923,2656001,김**,30,대표이사사장,,,,,,,,,주청조정보통신 대표이사,I,20221114,,
2208801099,1,,,,,,,,,,,,,,,I,20221114,,
1058601100,1,,,,,,,,,,,,,,,I,20221114,,
1058601101,1,20220222,2466255,차**,31,사장,,1,등기,Cha Yong Seop,,,,연세대학교 대학원 언론홍보학,연세대학교 대학원 언론홍보학,I,20221114,,
3148601102,1,20210923,5844191,송**,30,대표이사사장,대표이사 (경영총괄),,,SONG MAN GIL,,,,,상왕기업주식회사 대표,I,20221114,,
3148601102,2,20210923,5844191,한**,30,대표이사사장,대표이사 (경영총괄),,,"Han, Woon Jeon",,,,연무대공업고등학교,null null,I,20221114,,
3148601102,3,20210923,5844191,임**,71,이사,이사 (관리부),,,,,,,중도공업고등학교,상왕기업주 이사경영실권자,I,20221114,,
1228601103,1,,,,,,,,,,,,,,,I,20221114,,
1208601104,1,,,,,,,,,,,,,,,I,20221114,,
2018601105,1,20210902,3719736,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Dong Ryun",,,,경주대학교,주케이디엘 대표이사,I,20221114,,
2318101106,1,,,,,,,,,,,,,,,I,20221114,,
5038101107,1,,,,,,,,,,,,,,,I,20221114,,
1058701108,1,20220222,4130256,김**,30,대표이사사장,,,,,,,,,주크리에이저 대표이사,I,20221114,,
1078601109,1,20210902,2775107,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1078601109,2,20210902,2775107,정**,30,대표이사사장,,,,,,,,대졸,주조은아이앤에스 공동대표이사,I,20221114,,
1148601110,1,20210923,1789498,백**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208801111,1,20210903,5956297,윤**,30,대표이사사장,,,,,,,,,,I,20221114,,
3188101112,1,20220520,5989962,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
5283401113,1,,,,,,,,,,,,,,,I,20221114,,
6218701114,1,20211217,6541360,김**,30,대표이사사장,,,,,,,,,주티아이에스씨 대표이사,I,20221114,,
6218701114,2,20211217,6541360,채**,71,이사,이사 (연구소),,,,,,,,,I,20221114,,
6218701114,3,20211217,6541360,최*,71,이사,이사 (영업마케팅),,,,,,,,,I,20221114,,
1138101115,1,20220418,1469368,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1138101115,2,20220418,1469368,윤**,31,사장,,1,등기,"Yun,Chung Han",,,,인하대학교,메디다스,I,20221114,,
1138101115,3,20220418,1469368,임**,71,이사,,1,등기,"Im,Sang Seop",,,,한남대학교,휴벤스 대표이사,I,20221114,,
1138101115,4,20220418,1469368,최**,71,이사,,1,등기,"Choi,In Yong",,,,경희대학교 산업대학원 산업정보공학,유니온정보시스템주 대표이사 사장,I,20221114,,
1138101115,5,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221114,,
1058601116,1,20220222,1626847,서**,30,대표이사사장,,,,,,,,우석대학교 학사,기아자동차 마케팅부 수석과장,I,20221114,,
1223201117,1,,,,,,,,,,,,,,,I,20221114,,
2648101118,1,20210908,4212462,최**,28,대표이사,,,,,16800,서울특별시 서초구 효령로53길,"45, 2008호 (서초동,서초이오빌)",,전하늘문화센터 대표 1991.101999.11전하우동천혼합음료,I,20221114,,
2648101118,2,20210908,4212462,이**,60,기타비상무이사,,,,,,,,,주유림산업 부사장주JS정보통신CEO,I,20221114,,
2648101118,3,20210908,4212462,김**,71,이사,,,,,,,,,전앰코테크놀로지코리아 새마을금고전주키위미디어그룹,I,20221114,,
2648101118,4,20210908,4212462,박**,71,이사,영업,2,비등기,Park Sang Mi,,,,,전한국바이오더마 부사장 2001.032015.06,I,20221114,,
2648101118,5,20210908,4212462,이**,71,이사,연구,1,등기,Lee Mu Hyeong,,,,,전엔퓨리대표이사전KIST 연구원,I,20221114,,
2648101118,6,20210908,4212462,장**,71,이사,,,,,,,,,전주카피온테크놀로지,I,20221114,,
2648101118,7,20210908,4212462,최**,71,이사,지원,2,비등기,Choe Mi Yeon,,,,,전대교 눈높이 1995.011997.12전주한국시찌다교육원 팀,I,20221114,,
2648101118,8,20210908,4212462,진**,76,사외이사,,,,,,,,,SM Online 부사장아이브스테크놀러지 본부장,I,20221114,,
2648101118,9,20210908,4212462,문**,81,감사,,,,,,,,,서울대학교 치의학대학원 외래교수서울대학교 총동창회 부회장턱,I,20221114,,
1142101119,1,,,,,,,,,,,,,,,I,20221114,,
3128701120,1,20211129,8959775,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208701121,1,20220316,2647565,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
1138601122,1,,,,,,,,,,,,,,,I,20221114,,
1050801123,1,20220226,3921634,김**,28,대표이사,대표 (총괄),,,"Kim, Kwon Hoe",,,,,대영테크 총괄,I,20221114,,
1050801123,1,,,,,,,,,,,,,,,I,20221114,,
1208701124,1,,,,,,,,,,,,,,,I,20221114,,
1258101125,1,,,,,,,,,,,,,,,I,20221114,,
2048101126,1,20211129,2462592,은**,30,대표이사사장,,,,,,,,,,I,20221114,,
2218101127,1,20210903,6062300,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
5048101128,1,20220324,1467073,송**,30,대표이사사장,,,,,,,,,,I,20221114,,
5858601129,1,20211129,6689125,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
1218101130,1,20210923,3215743,BAEK MICHAEL NAM J***,28,대표이사,대표이사 (경영총괄),,,BAEK MICHAEL NAM JUNG,,,,,스카이글로벌네트웍스주 경영총괄,I,20221114,,
1218101130,2,20210923,3215743,백마이***,71,이사,,,,,,,,,,I,20221114,,
6162401131,1,,,,,,,,,,,,,,,I,20221114,,
1308601132,1,,,,,,,,,,,,,,,I,20221114,,
4128101133,1,20210923,1476616,박**,28,대표이사,대표이사 (경영총괄),,,"Park, Hee Yong",,,,,주조흥테크 대표이사,I,20221114,,
4128101133,2,20210923,1476616,나**,71,이사,이사 (업무총괄),,,,,,,,,I,20221114,,
1058701134,1,,,,,,,,,,,,,,,I,20221114,,
4868801135,1,20220226,6688589,윤**,30,대표이사사장,,,,,,,,경희대학교 행정대학원 석사1988.02,주아비즈코퍼레이션 대표이사해외무역업,I,20221114,,
1058701136,1,20220222,2833951,홍**,30,대표이사사장,,,,,,,,,,I,20221114,,
1148101137,1,20210902,1807270,곽**,30,대표이사사장,,,,,05287,서울 강동구 상일로,"74, 335동 601호 (상일동,고덕리엔파크3단지아파트)",서강대학교 대학원 경영학1996,Alfa Laval 이사,I,20221114,,
1148101137,2,20210902,1807270,제갈**,71,이사,,1,등기,Je Gal Sun Su,,,,성균관대학교,주효성데이타,I,20221114,,
1178101138,1,20210902,2609782,이**,28,대표이사,대표이사 (경영총괄),,,"Lee, Bang Hee",,,,인하대학교 학사,주세윤씨앤에스 대표이사,I,20221114,,
1178101138,2,20210902,2609782,김**,71,이사,부사장 (영업총괄),,,,,,,,"주선경, 주동양시스템즈, 주밸류인트러스트 외",I,20221114,,
1178101138,3,20210902,2609782,정**,71,이사,부사장 (경영기획),,,,,,,서강대,"한국오라클주 전락기획본부장, MM 링스 대표이사",I,20221114,,
1218601139,1,20210902,4203838,전**,30,대표이사사장,,,,,,,,,,I,20221114,,
1218601139,2,20210902,4203838,최**,30,대표이사사장,,,,,,,,,,I,20221114,,
1248601140,1,20210923,2237363,고**,30,대표이사사장,,,,,,,,,,I,20221114,,
2048601141,1,20210923,3753441,이**,28,대표이사,대표이사 (경영총괄),,,"Lee, Jung Woo",,,,,주에이테크홀딩스 대표이사,I,20221114,,
2048601141,2,20210923,3753441,유**,71,이사,감사 (감사),,,,,,,,지호티앤씨,I,20221114,,
2048601141,3,20210923,3753441,장**,71,이사,이사 (영업 및 관리),,,,,,,,"KT , 동서대학교 교수",I,20221114,,
2208601142,1,,,,,,,,,,,,,,,I,20221114,,
5018101143,1,,,,,,,,,,,,,,,I,20221114,,
6168101144,1,,,,,,,,,,,,,,,I,20221114,,
6658701145,1,20211217,8153592,정**,30,대표이사사장,,,,,,,,,주정도기술 경영총괄,I,20221114,,
6658701145,2,20211217,8153592,이**,71,이사,이사 (기술지원 및 시공),,,,,,,,15년,I,20221114,,
7118601146,1,,,,,,,,,,,,,,,I,20221114,,
8438601147,1,20220519,6513458,윤**,30,대표이사사장,,,,,,,,,,I,20221114,,
2138601148,1,20210902,1474372,하**,30,대표이사사장,,,,,,,,조선대학교 일반대학원 컴퓨터공학과,삼성오피스컴퓨터주 개발팀장,I,20221114,,
1148601149,1,20210923,1765780,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
6468801150,1,,,,,,,,,,,,,,,I,20221114,,
1178101151,1,,,,,,,,,,,,,,,I,20221114,,
3648801152,1,20211006,8468921,송**,30,대표이사사장,,,,,,,,,,I,20221114,,
5898601153,1,,,,,,,,,,,,,,,I,20221114,,
8708801154,1,20210903,6560600,송**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208601155,1,20220215,2220777,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
2248101156,1,20210923,1150213,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Young Su",,,,광운대학교,대한건설협회 대의원,I,20221114,,
3148101157,1,20210923,1461518,심**,71,이사,,,,,,,,,,I,20221114,,
5028101158,1,,,,,,,,,,,,,,,I,20221114,,
1138601159,1,20210923,3751259,유**,30,대표이사사장,,,,,,,,,주우솔네트웍스 대표이사,I,20221114,,
1198601160,1,20210923,3685153,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
1198101161,1,20210923,1847575,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Yong  Seok",,,,부천공업고등학교,우주미디어정보통신주 대표이사,I,20221114,,
2068601162,1,20211130,5843478,신**,71,이사,,,,,,,,,,I,20221114,,
2208801163,1,20210923,4169463,강**,30,대표이사사장,,,,,,,,,,I,20221114,,
1208101164,1,,,,,,,,,,,,,,,I,20221114,,
1242501165,1,,,,,,,,,,,,,,,I,20221114,,
1248101166,1,,,,,,,,,,,,,,,I,20221114,,
3938101167,1,,,,,,,,,,,,,,,I,20221114,,
4268601168,1,20210903,8166972,홍**,28,대표이사,대표이사 (총괄),,,"Hong, Ho Jin",,,,,주솔비트 대표이사,I,20221114,,
4268601168,2,20210903,8166972,이**,71,이사,이사 (솔루션사업부),,,,,,,,,I,20221114,,
4518801169,1,20210903,6656506,조**,71,이사,,,,,,,,,주디비안 DB컨설팅컨설팅본부,I,20221114,,
6768801170,1,20220316,10844800,서**,30,대표이사사장,,,,SEO HYEON JONG,,,,,,I,20221114,,
1078101171,1,20210923,1953617,김**,71,이사,,,,,,,,장안대학교,영원네트워크 과장,I,20221114,,
1208601172,1,20210923,2188428,최**,30,대표이사사장,,,,,,,,,,I,20221114,,
2628101173,1,,,,,,,,,,,,,,,I,20221114,,
1098601174,1,20210923,4000616,최*,71,이사,,,,,,,,,시큐어플러스주 대표이사,I,20221114,,
1198101175,1,20210923,1612593,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Je Hun",,,,,주대민방송네트워크 대표이사,I,20221114,,
1198101175,2,20210923,1612593,전*,30,대표이사사장,대표이사 (경영총괄),,,"Jeon, Joon",,,,부산정보대학교,주대민방송네트워크 대표이사,I,20221114,,
2228101176,1,20210923,3655828,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Dong Soon",,,,,대진정보통신주 대표이사,I,20221114,,
2228101176,2,20210923,3655828,김**,71,이사,이사(실질경영자) (경영총괄),,,"Kim, Jin Woo",,,,,대진정보통신주 경영총괄,I,20221114,,
6052001177,1,,,,,,,,,,,,,,,I,20221114,,
6198101178,1,20220316,6417637,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
1358101179,1,20210923,2269575,이**,28,대표이사,대표이사 (경영총괄),,,"Lee, Ki Yung",,,,,주디알네트웍스 대표이사,I,20221114,,
1358101179,2,20210923,2269575,황**,71,이사,감사 (-),,,,,,,,,I,20221114,,
1358101179,3,20210923,2269575,황**,71,이사,이사 (-),,,,,,,,,I,20221114,,
1068501180,1,,,,,,,,,,,,,,,I,20221114,,
1178101181,1,20210902,1390287,김**,30,대표이사사장,,,,,,,,경희대학교 학사,유니원아이앤씨주 대표이사,I,20221114,,
2648101182,1,20210903,6792189,박**,30,대표이사사장,,,,,,,,,주시옷 대표이사,I,20221114,,
3778801183,1,20220418,6558298,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
4168101184,1,20210923,4081733,노**,30,대표이사사장,대표이사 (경영총괄),,,"No, Jung Man",,,,광양 한려대학교,주제이엠정보통신 대표이사,I,20221114,,
4168101184,2,20210923,4081733,김**,71,이사,사원 (공사부),,,,,,,,,I,20221114,,
4168101184,3,20210923,4081733,유**,71,이사,사원 (소프트웨어개발),,,,,,,,,I,20221114,,
4168101184,4,20210923,4081733,정**,71,이사,대리 (경리),,,,,,,,,I,20221114,,
4168101184,5,20210923,4081733,정**,71,이사,부장 (공사부),,,,,,,,,I,20221114,,
4558801185,1,20211006,8582996,전**,30,대표이사사장,,,,,,,,,,I,20221114,,
1278101186,1,,,,,,,,,,,,,,,I,20221114,,
1058701187,1,20220216,3959217,신**,71,이사,,,,,,,,,오니트주 대표이사,I,20221114,,
1058101188,1,20220223,1966280,변**,30,대표이사사장,,,,,,,,인하대학교,"세방기업,대한페인트잉크주",I,20221114,,
1058101188,2,20220223,1966280,조**,30,대표이사사장,,,,,,,,,주코스탯아이앤씨 대표이사,I,20221114,,
1058101188,3,20220223,1966280,변**,71,이사,,,,,,,,인하대학교,내무부 치안본부,I,20221114,,
1058101188,4,20220223,1966280,박**,81,감사,,,,,,,,,,I,20221114,,
1068601189,1,20220224,2788022,김**,28,대표이사,대표이사 (경영총괄),,,SeungHyun Jonathan Kim,,,,호주 퀸즐랜드대학교,SlA Seoul Director,I,20221114,,
1068601189,2,20220224,2788022,김**,71,이사,상무 (기술총괄),,,,,,,,"23년, 민디자인 등",I,20221114,,
1078701190,1,20211129,3041136,유앤**,30,대표이사사장,,,,,,,,,,I,20221114,,
2068601191,1,20210902,3837257,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Chang Hoon",,,,한양대학교 대학원 산업공학과,주스트라모 대표이사,I,20221114,,
3148601192,1,,,,,,,,,,,,,,,I,20221114,,
5028101193,1,,,,,,,,,,,,,,,I,20221114,,
7318601194,1,,,,,,,,,,,,,,,I,20221114,,
8388801195,1,20220126,8351849,최**,71,이사,,,,,,,,,,I,20221114,,
8468601196,1,,,,,,,,,,,,,,,I,20221114,,
1068601197,1,,,,,,,,,,,,,,,I,20221114,,
1208601198,1,20210923,1538135,이**,28,대표이사,대표이사 (총괄),,,"LEE, KYUNG BIN",,,,,주한국정보보호교육센터 대표이사,I,20221114,,
1018101199,1,20220418,1981843,송**,30,대표이사사장,,,,,,,,,홈컴퓨터 대표,I,20221114,,
1348601200,1,,,,,,,,,,,,,,,I,20221114,,
1358601201,1,,,,,,,,,,,,,,,I,20221114,,
2078101202,1,20210923,1631044,문**,30,대표이사사장,,,,,,,,순천향대학교대학원 정보통신공학2013,정보통신공제조합 이사장,I,20221114,,
2078101202,2,20210923,1631044,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
2078101202,3,20210923,1631044,임**,31,사장,관리,1,등기,Im Gwang Ok,,,,서울대학교행정대학원 AIC방송통신2010,신광전기공업주,I,20221114,,
2118701203,1,20210902,2643060,양**,30,대표이사사장,,,,,,,,,,I,20221114,,
3758701204,1,20210903,6501122,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
3758701204,2,20210903,6501122,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
5048101205,1,20220324,1279814,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
1018601206,1,20210902,3690917,최**,30,대표이사사장,,,,,,,,,주오가다 대표이사,I,20221114,,
4178101207,1,,,,,,,,,,,,,,,I,20221114,,
1148101208,1,20210902,1711749,이**,28,대표이사,대표이사 (경영총괄),,,LEE SEONG HYE,,,,,주팀인터페이스 경영총괄,I,20221114,,
1148101208,2,20210902,1711749,이**,71,이사,이사 (기술영업이사),,,,,,,,,I,20221114,,
2458801209,1,,,,,,,,,,,,,,,I,20221114,,
3668701210,1,20220520,6524589,전**,30,대표이사사장,,,,,,,,,,I,20221114,,
4108601211,1,,,,,,,,,,,,,,,I,20221114,,
5318601212,1,20220126,6683661,강**,30,대표이사사장,,,,,,,,연세대 대학원,주지오시스템 대표이사,I,20221114,,
2068101213,1,,,,,,,,,,,,,,,I,20221114,,
3148101214,1,20210923,2713441,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
8838601215,1,20220519,8386685,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1138601216,1,20210902,4196401,유**,28,대표이사,,,,,,,,,동업계 1년,I,20221114,,
1138601216,2,20210902,4196401,한**,71,이사,,,,,,,,,주더마펌 대표이사,I,20221114,,
1138601216,3,20210902,4196401,이**,81,감사,,,,,,,,,주더마펌 CFO,I,20221114,,
2148601217,1,,,,,,,,,,,,,,,I,20221114,,
2068601218,1,20210923,3661448,허**,30,대표이사사장,,,,,,,,,,I,20221114,,
3628601219,1,20220223,6527850,서**,30,대표이사사장,,,,,,,,,,I,20221114,,
3668701220,1,20211217,8261677,신**,30,대표이사사장,,,,,,,,,,I,20221114,,
3668701220,2,20211217,8261677,김**,31,사장,,1,등기,Kim Mi Kyoung,,,,러시아국립음악학원1998,주더이음,I,20221114,,
1058501221,1,,,,,,,,,,,,,,,I,20221114,,
3128601222,1,,,,,,,,,,,,,,,I,20221114,,
3128601223,1,20210923,4326459,최**,28,대표이사,대표이사 (관리담당),,,"Choi, Soo Ji",,,,,주대로정보통신 대표이사명의상,I,20221114,,
3128601223,2,20210923,4326459,최**,28,대표이사,이사(실경영자) (경영총괄),,,"Choi, Yong Choon",,,,,주대로정보통신 이사실경영자,I,20221114,,
3128601223,3,20210923,4326459,김*,71,이사,관리실장 (관리업무 총괄),,,,,,,,,I,20221114,,
1058101224,1,20220224,1263027,이**,30,대표이사사장,,,,,,,,경상대학교,주의조산업 각자대표이사 사장,I,20221114,,
1318601225,1,20210923,4165605,정**,28,대표이사,대표이사 (경영 총괄),,,"Jung, Kyung Soo",,,,,주베일리테크 대표이사,I,20221114,,
1318601225,2,20210923,4165605,류**,71,이사,연구소장 (개발총괄),,,,,,,,리네아정보기술최종직위 이사,I,20221114,,
1318601225,3,20210923,4165605,송**,71,이사,이사 (재무관리),,,,,,,,핸디소프트 최종직위 경영지원실장,I,20221114,,
1318601225,4,20210923,4165605,정**,71,이사,부사장 (영업),,,,,,,,엘림소프트,I,20221114,,
2538801226,1,,,,,,,,,,,,,,,I,20221114,,
5488601227,1,20210908,8017845,유**,30,대표이사사장,,,,,,,,,,I,20221114,,
6978601228,1,20211130,6412614,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208801229,1,20210903,5895625,백**,28,대표이사,대표이사(대표) (경영총괄),,,,,,,,주마이홀 과장,I,20221114,,
2208801229,2,20210903,5895625,이**,71,이사,기술이사 (아키텍처설계 및 개발총괄),,,,,,,,삼성SDS,I,20221114,,
6178101230,1,20220418,1642709,최**,30,대표이사사장,대표이사 (경영총괄),,,"Choi, Jae Ho",,,,부산대학교,광진개발주 대표이사,I,20221114,,
1068101231,1,20211129,1620094,조**,30,대표이사사장,,,,,,,,,,I,20221114,,
